,Name,target,ville
530,Collège Belle étoile,98.8,Saint-Joseph
531,Collège Maison Blanche,98.8,Clamart
532,Collège Notre-Dame de Sion,98.8,Saint-Omer
533,Collège de l'Aulne,98.8,Châteauneuf-du-Faou
534,Collège Chevreul Champavier,98.8,Marseille
535,Collège Marcel Pagnol,98.8,Vermand
536,Collège Jeanne d'Arc,98.8,Maen Roch
537,Collège Notre-Dame - Les Oiseaux,98.8,Verneuil-sur-Seine
538,Collège La Providence,98.8,Amiens
539,Collège Andrée Récipon,98.8,Orgères
540,Collège Saint-Michel,98.8,Dijon
541,Collège Alfred Kastler,98.8,Merville-Franceville-Plage
542,Collège Roger Frison-Roche,98.8,Chamonix-Mont-Blanc
543,Collège Fénelon,98.8,Lyon
544,Collège Fénelon,98.8,Elbeuf
545,Collège Camille Vallaux,98.8,Le Relecq-Kerhuon
546,Collège Alpilles-Durance,98.8,Rognonas
547,Collège Blanche de Castille,98.8,Nice
548,Collège institut familial,98.7,Montauban
549,Collège Saint-Louis,98.7,Saumur
550,Collège de Gourdeliane (Baie-Mahault 2),98.7,Baie-Mahault
551,Collège Saint-Joseph,98.7,Vallet
552,Collège Saint-Joseph,98.7,Besançon
553,Collège Privé Emmanuel d'Alzon (site Grau du roi),98.7,Le Grau-du-Roi
554,Collège Notre-Dame,98.7,La Tour-d'Aigues
555,Collège Le Monteil,98.7,Monistrol-sur-Loire
556,Collège privé Saint-Jean-Baptiste,98.7,Megève
557,Collège Camille Guérin,98.7,Vouneuil-sur-Vienne
558,Collège Saint-Eugène (ex-Gerbert),98.7,Aurillac
559,Collège les Courtils,98.7,Montmartin-sur-Mer
560,Collège Notre-Dame,98.7,Bourbourg
561,Collège Saint-Jean-Baptiste de La Salle,98.7,Charleville-Mézières
562,Collège Saint-Théodard,98.7,Montauban
563,Collège Pablo Neruda,98.7,Brétigny-sur-Orge
564,Collège Saint-Martin,98.7,Nieppe
565,Collège Albert de Mun,98.7,Nogent-sur-Marne
566,Collège Jean Dieuzaide,98.7,Pechbonnieu
567,Collège François Furet,98.7,Antony
568,Collège Montalembert,98.7,Nogent-sur-Marne
569,Collège la Croix Blanche,98.6,Bondues
570,Collège Michelet,98.6,Vanves
571,Collège le Herapel,98.6,Cocheren
572,Collège Rémy Faesch,98.6,Thann
573,Collège Léo DESAIVRE,98.6,Champdeniers-Saint-Denis
574,Collège Les Embruns,98.6,Agon-Coutainville
575,Collège Saint-Louis,98.6,Toulouse
576,Collège Antoine de Saint-Exupéry,98.6,Vincennes
577,Collège la Malgrange,98.6,Jarville-la-Malgrange
578,Collège Jeanne d'Arc,98.6,Gex
579,Collège Saint-François Xavier,98.6,Ustaritz
580,Collège Sainte-Thérèse,98.6,Frontignan
581,Collège Saint-Joseph,98.6,Miribel
582,Collège de la Forêt,98.6,Kédange-sur-Canner
583,Collège Georges Onslow,98.6,Lezoux
584,Collège Européen Jeanne d'Arc - Assomption,98.6,Pessac
585,Collège Sainte-Marie des Ursulines,98.6,Toulouse
586,Collège privé Saint-François,98.6,Ville-la-Grand
587,Collège Saint-Esprit,98.6,Beauvais
588,Collège l'Astrée,98.6,Boën-sur-Lignon
589,Collège Louis Bouland,98.6,Couloisy
590,Collège Michel Vignaud,98.6,Morangis
591,Collège Laurent Eynac,98.6,Le Monastier-sur-Gazeille
592,Collège Jean Charcot,98.6,Saint-Malo
593,Collège la Providence,98.6,Bouzonville
594,Collège Saint-Louis,98.6,
595,Collège Marie-Hélène Cardot,98.6,Douzy
596,Collège Olivier de la Marche,98.6,Saint-Martin-en-Bresse
597,Collège de la Haute Meurthe,98.6,Fraize
598,Collège Saint-Joseph,98.6,Asnières-sur-Seine
599,Collège privé Saint-Victor,98.6,Valence
600,Collège Jean XXIII,98.6,Montigny-lès-Metz
601,Collège Saint Vincent Providence,98.6,Rennes
602,Collège Notre-Dame,98.6,Cysoing
603,Collège Charles Lemaître,98.6,Les Monts d'Aunay
604,Collège privé Saint-Michel,98.5,Saint-Denis
605,Collège Pasteur,98.5,Caen
606,Collège Saint-Louis,98.5,Châteaulin
607,Collège Sainte-Clotilde,98.5,Amiens
608,Collège Louis Marin,98.5,Custines
609,Collège Gabriel Deshayes,98.5,Saint-Gildas-des-Bois
610,Collège la Craffe,98.5,Nancy
611,Collège Molière,98.5,Villeneuve-d'Ascq
612,Collège Jean-Baptiste de la Salle,98.5,Lyon
613,Collège privé Maîtrise de la Cathédrale,98.5,Saint-Claude
614,Collège privé François Cartannaz,98.5,Pirey
615,Collège Françoise d'Amboise,98.5,Nantes
616,Collège Saint-Michel,98.5,Liffré
617,Collège Louis Guilloux,98.5,Montfort-sur-Meu
618,Collège privé Don Bosco,98.5,Gières
619,Collège Per-Jakez Hélias,98.5,Merdrignac
620,Collège privé Saint-Grégoire,98.5,Pithiviers
621,Collège Léopold Sédar Senghor,98.5,Corbeny
622,Collège Lamartine,98.5,Belley
623,Collège Saint-Joseph,98.5,Sète
624,Collège Notre-Dame-Saint-Louis,98.5,Louviers
625,Collège César,98.5,Roquefort-les-Pins
626,Collège du Pévèle,98.5,Orchies
627,Collège Do Mistrau,98.5,Suze-la-Rousse
628,Collège la Source,98.5,Rilly-la-Montagne
629,Collège de la Haute Vezouze,98.5,Cirey-sur-Vezouze
630,Collège des Baous,98.5,Saint-Jeannet
631,Collège Alain Fournier,98.4,Orsay
632,Collège Rose Valland,98.4,Saint-Étienne-de-Saint-Geoirs
633,Collège privé Saint-François,98.4,Bouvigny-Boyeffles
634,Collège les Bleuets,98.4,Aÿ-Champagne
635,Collège du Jardin des Plantes,98.4,Poitiers
636,Collège Notre-Dame,98.4,Berck
637,Collège le Sacré-Coeur,98.4,Dunières
638,Collège Notre-Dame,98.4,Noyon
639,Collège Louis Pergaud,98.4,Fresnes-en-Woëvre
640,Collège privé Saint-Charles,98.4,Vienne
641,Collège Léonard de Vinci,98.4,Bois-Guillaume
642,Collège Adalbert,98.4,Bouzonville
643,Collège Henri IV,98.4,Bergerac
644,Lycée professionnel Notre-Dame,98.4,Villefranche-sur-Saône
645,Collège Constant Le Ray,98.4,Le Robert
646,Collège multisite Signy l'Abbaye-Chaumont Porcien,98.4,Signy-l'Abbaye
647,Collège Saint-Antoine,98.4,Caussade
648,Collège Carnot,98.4,Lille
649,Collège Daniel Sorano,98.4,Pins-Justaret
650,Collège privé Notre-Dame du Rocher,98.4,Chambéry
651,Collège Pierre Jeliote,98.4,Lasseube
652,Collège privé François d'Assise,98.4,Cerizay
653,Collège André Miclot,98.4,Portbail
654,Collège Saint-Victrice,98.4,Bois-Guillaume
655,Collège Sainte-Catherine de Sienne,98.4,Aix-en-Provence
656,Collège Saint-Joseph,98.4,Saint-André-lez-Lille
657,Collège Pascal Paoli,98.4,L'Île-Rousse
658,Collège Dominique Savio,98.4,Lambersart
659,Collège François Mitterrand,98.4,Noisy-le-Grand
660,Collège Léonard de Vinci,98.4,Marmoutier
661,Collège privé Jeunes Filles,98.4,Châteauneuf-de-Galaure
662,Collège Sainte-Marie,98.4,Roubaix
663,Collège Sainte-Thérèse,98.4,Rambouillet
664,Collège Saint-Joseph,98.3,Landivisiau
665,Collège La Croix Rouge,98.3,Brest
666,Collège Sainte Thérèse,98.3,Quimper
667,Lycée Providence Sainte-Thérèse,98.3,Rouen
668,Collège Notre-Dame Saint-Sigisbert,98.3,Nancy
669,Collège Immaculée Conception,98.3,Carpentras
670,Collège La Ponétie,98.3,Aurillac
671,Collège Lestonnac,98.3,Carignan-de-Bordeaux
672,Ensemble scolaire Edmond Michelet - site Notre-Dame Jeanne-d'Arc,98.3,Brive-la-Gaillarde
673,Collège Saint-Adjutor,98.3,Vernon
674,Collège du Sacré-Coeur,98.3,Aix-en-Provence
675,Collège Irandatz,98.3,Hendaye
676,Collège Notre-Dame de la Viste,98.3,Marseille
677,Collège Pierre Bodet,98.3,Angoulême
678,Collège du Sacré-Coeur de Pontlieue,98.3,Le Mans
679,Collège Paul Bert,98.3,Malakoff
680,Collège des Roches (site de Pont de Roide),98.3,Pont-de-Roide-Vermondans
681,Collège Blanche de Castille,98.3,Le Chesnay
682,Collège Camille Claudel,98.3,Chevigny-Saint-Sauveur
683,Lycée agricole Emmanuel d'Alzon,98.3,Vestric-et-Candiac
684,Collège Emile Zola,98.3,Prahecq
685,Collège Lucien Goubert,98.3,Flamanville
686,Collège Saint-Joseph,98.3,Saint-Cloud
687,Collège du Looweg,98.3,Crochte
688,Collège Sainte Marie,98.3,Vitré
689,Collège la Perrière,98.3,Soucieu-en-Jarrest
690,Collège Notre-Dame de la Victoire,98.3,Dinan
691,Collège Mathurin Martin,98.3,Baud
692,Collège Jean-Baptiste de la Salle,98.3,Saint-Denis
693,Collège Notre-Dame des Dunes,98.2,Dunkerque
694,Collège Romain Rolland,98.2,Hersin-Coupigny
695,Collège Arretxea,98.2,Saint-Pée-sur-Nivelle
696,Collège Sainte-Marthe,98.2,Périgueux
697,Collège Sainte-Marthe,98.2,Tarascon
698,Collège Saint-Pol Roux,98.2,Brest
699,Collège Sainte-Chrétienne,98.2,Saint-Avold
700,Collège privé Notre-Dame,98.2,Besançon
701,Collège la Foresterie,98.2,Bonnétable
702,Collège privé Sainte-Geneviève,98.2,Paris
703,Collège des Châteaux,98.2,Châtenois
704,Collège Henri Bretin,98.2,Neuvic
705,Collège de Morne des Esses,98.2,Sainte-Marie
706,Lycée Paul-Louis Courier,98.2,Tours
707,Collège privé Marie Eustelle,98.2,Marans
708,Collège Léon Bérard,98.2,Saint-Palais
709,Collège Les Bruyères,98.2,La Clayette
710,Collège Louis Blériot,98.2,Sangatte
711,Collège Don Bosco,98.2,Nice
712,Collège Emilie du Châtelet,98.2,Vaubecourt
713,Collège Jean Monnet,98.2,Bagnères-de-Luchon
714,Collège Saint-Clément,98.2,Cudos
715,Collège Moulin Blanc,98.2,Saint-Tropez
716,Collège Jean-Baptiste de la Quintinye,98.2,Noisy-le-Roi
717,Collège Notre-Dame de la Faye,98.1,Aurec-sur-Loire
718,Collège Marie Immaculée,98.1,Sées
719,Collège Sainte Anne - Saint Joseph,98.1,Pléneuf-Val-André
720,Collège Paul Langevin,98.1,Elne
721,Collège privé la Salle,98.1,
722,Collège Institut-Sainte-Marie,98.1,Déville-lès-Rouen
723,Collège Georges Charpak,98.1,Bazancourt
724,Collège privé Sainte-Marie de la Providence,98.1,Rochefort
725,Collège Pierre Perrin,98.1,Tremblay
726,Collège Charles de Gaulle,98.1,La Coquille
727,Collège Rouget-de-Lisle,98.1,Charleville-Mézières
728,Collège des Lacs,98.1,Clairvaux-les-Lacs
729,Collège privé Notre-Dame des Oiseaux,98.1,Paris
730,Collège privé les Tilleuls,98.1,Annecy
731,Collège Notre-Dame du Vieux cours,98.1,Rennes
732,Collège Léonard de Vinci,98.1,Witry-lès-Reims
733,Collège Anne Frank,98.1,Paris
734,Collège Jean de la Varende,98.1,Mont-Saint-Aignan
735,Collège privé Saint-Paul Bourdon Blanc,98.1,Orléans
736,Collège Jean Claude Ruet,98.1,Villié-Morgon
737,Collège Saint-Charles,98.1,Marseille
738,Collège Ernest Chalamel,98.1,Dieulefit
739,Collège Saint-Joseph,98.1,Capbreton
740,Collège Saint-Michel,98.1,Avignon
741,Collège Le Parc,98.1,Dijon
742,Collège Saint-Eugène de Mazenod,98.1,Marseille
743,Collège Sainte-Anne,98.1,Marseille
744,Collège climatique et sportif,98.1,Font-Romeu-Odeillo-Via
745,Collège Saint-Joseph,98.1,Paimpol
746,Collège Georges Brassens,98.1,Montastruc-la-Conseillère
747,Collège le Joran,98.0,Prévessin-Moëns
748,Collège Notre-Dame,98.0,Saint-Méen-le-Grand
749,Collège Porte d'Anjou,98.0,Noyant-Villages
750,Collège Sainte-Marie de Nevers,98.0,Toulouse
751,Collège Jean Moulin,98.0,Lyon
752,Collège Jacques Prévert,98.0,Verson
753,Collège la Xavière,98.0,Vénissieux
754,Collège Saint-Exupéry,98.0,Noisy-le-Grand
755,Collège Saint-Charles,98.0,Angers
756,Collège Saint-Dominique,98.0,Saint-Herblain
757,Collège Port Lympia,98.0,Nice
758,Collège privé Massillon,98.0,Paris
759,Collège Sainte-Marie,98.0,Albi
760,Institut Notre-Dame,98.0,Carentan les Marais
761,Collège Saint-Paul,98.0,Hem
762,Collège Grégoire de Tours,98.0,Marlenheim
763,Collège Jacques Brel,98.0,Taninges
764,Collège Saint-Adrien,97.9,Villeneuve-d'Ascq
765,Collège Saint-Spire,97.9,Corbeil-Essonnes
766,Collège Saint-André,97.9,Tarare
767,Collège Lacordaire,97.9,Mons-en-Barœul
768,Collège Alphonse de Lamartine,97.9,Paris
769,Collège international,97.9,Fontainebleau
770,Collège Saint-François-Régis,97.9,Montpellier
771,Collège Bel Air,97.9,Thoissey
772,Collège Paul Eluard,97.9,Gennes-Val de Loire
773,Collège Les Eyquems,97.9,Mérignac
774,Collège la Miséricorde,97.9,Metz
775,Collège Saint-Joseph,97.9,Herbignac
776,Collège la Providence,97.9,Forbach
777,Collège Vendôme,97.9,Lyon
778,Collège les Indes,97.9,Vitry-le-François
779,Collège Saint-Erembert,97.9,Saint-Germain-en-Laye
780,Collège Saint-Paul,97.9,Rezé
781,Collège Notre-Dame,97.9,La Bassée
782,Collège privé Sainte-Ursule,97.9,Riedisheim
783,Collège Sainte Thérèse,97.9,Muzillac
784,Collège Saint-Pierre,97.9,Caen
785,Collège Sainte-Claire,97.9,Lille
786,Collège Sainte-Marie - La Roche aux Coqs,97.9,Saint-Pierre-lès-Nemours
787,Collège Marguerite de Navarre,97.9,Pau
788,Collège Vieux Colombier,97.8,Le Mans
789,Collège Jean de la Varende,97.8,Creully sur Seulles
790,Collège Les Korrigans,97.8,Carnac
791,Collège Saint-Joseph,97.8,Grand-Champ
792,Collège Emile Zola,97.8,
793,Collège privé Rondeau Montfleury Europe,97.8,La Tronche
794,Collège Les Bruyères,97.8,Courbevoie
795,Institut Saint-Pierre,97.8,Caen
796,Collège Hélène Boucher,97.8,Chartres
797,Collège Louis Philippe,97.8,Eu
798,Collège Pierre Termier,97.8,Lyon
799,Collège Sainte-Foy,97.8,Agen
800,Collège de la Source,97.8,Mouthe
801,Collège Jacques Cathelineau,97.8,
802,Collège Charles de Foucauld,97.8,Tourcoing
803,Collège Victor Hugo,97.8,Noisy-le-Grand
804,Collège privé Sainte-Elisabeth,97.8,Paris
805,Collège Condorcet,97.8,Tullins
806,Collège Camille Claudel,97.8,Marignier
807,Collège le Parc,97.8,Saint-Maur-des-Fossés
808,Collège François Rabelais,97.8,L'Escarène
809,Collège Elie Faure,97.8,Sainte-Foy-la-Grande
810,Collège Pierre Daunou,97.8,Boulogne-sur-Mer
811,Collège Notre-Dame de Bellegarde,97.8,Neuville-sur-Saône
812,Collège Jean-Baptiste de la Salle,97.8,Rouen
813,Collège Jeanne d'Arc,97.8,Dourdan
814,Collège Antoine de Saint-Exupéry,97.8,Varennes-sur-Allier
815,Collège Notre-Dame,97.7,Mâcon
816,Collège Francis Yard,97.7,Buchy
817,Collège Notre-Dame,97.7,Poissy
818,Collège Champclaux,97.7,Châtel-Guyon
819,Collège les Aravis,97.7,Thônes
820,Collège Saint-Joseph,97.7,Caen
821,Collège les Mûriers,97.7,Le Mans
822,Collège Joseph Rey,97.7,Cadours
823,Collège Saint-Martin,97.7,Pontchâteau
824,Collège privé Saint-Maimboeuf,97.7,Montbéliard
825,Collège Fontaines Bouillantes,97.7,Bouillante
826,Collège Nazareth,97.7,Nice
827,Collège privé des Missions Africaines,97.7,Haguenau
828,Collège Pierre et Marie Curie,97.7,Le Pecq
829,Collège Sainte Marie,97.7,Elven
830,Collège des Trois Ilets,97.7,Les Trois-Îlets
831,Collège Côte Legris,97.7,Épernay
832,Collège Saint-Laurent,97.7,Blain
833,Collège Albert Camus,97.7,Baraqueville
834,Collège Saint-Jude,97.7,Armentières
835,Collège Montesoro,97.7,Bastia
836,Collège Marie Curie,97.7,Sceaux
837,Collège Jeanne d'Arc,97.7,Brétigny-sur-Orge
838,Collège Georges Holderith,97.6,Lauterbourg
839,Collège Jean Rostand,97.6,Orléans
840,Collège Notre-Dame de la Providence,97.6,Thionville
841,Collège Mercier Saint-Paul,97.6,Meulan-en-Yvelines
842,Collège Louis Pasteur,97.6,Neuilly-sur-Seine
843,Collège Françoise Sagan,97.6,Bornel
844,Collège Georges Clemenceau,97.6,Tulle
845,Collège G. Guist Hau,97.6,Nantes
846,Collège Saint Joseph,97.6,Lannion
847,Collège Belle Etoile,97.6,Montivilliers
848,Collège Jules Romains,97.6,Paris
849,Collège Mathurin Meheut,97.6,Melesse
850,Collège Saint-Pierre Fourier,97.6,Lunéville
851,Collège Saint-Joseph,97.6,Wattrelos
852,Collège Charles de Foucauld,97.6,Lyon
853,Collège Henri Matisse,97.6,Montreuil
854,Collège Saint-Joseph,97.6,Cossé-le-Vivien
855,Collège Villebois Mareuil,97.6,Montaigu
856,Collège Immaculée,97.5,Saint-Grégoire
857,Collège le grand Beauregard,97.5,La Chapelle-sur-Erdre
858,Collège Saint-Coeur,97.5,Beaune
859,Collège Don Bosco,97.5,Saint-Cyr-sur-Mer
860,Collège Sainte-Marthe,97.5,Draguignan
861,Collège Bollée,97.5,Mulsanne
862,Collège Notre-Dame,97.5,Lescar
863,Collège Sainte-Thérèse,97.5,Colomiers
864,Collège Volney,97.5,Craon
865,Collège Saint-Régis,97.5,Saint-Genest-Malifaux
866,Collège Jean Rostand,97.5,Moûtiers
867,Collège Notre-Dame du Bon Conseil,97.5,Oullins
868,Collège Agnès Varda,97.5,Ligné
869,Collège Cours Notre-Dame,97.5,Rouen
870,Collège Maurice Ravel,97.5,Saint-Jean-de-Luz
871,Collège Font-Belle,97.5,Segonzac
872,Collège privé Saint-Gatien,97.5,Joué-lès-Tours
873,Collège Charles Péguy,97.5,Bondoufle
874,Collège de l'Eganaude,97.5,Biot
875,Collège Saint-Michel,97.5,Saint-Aubin-d'Aubigné
876,Collège du Méridien,97.5,Mauriac
877,Collège de la Souffel,97.5,Pfulgriesheim
878,Collège la Lombardière,97.5,Annonay
879,Collège Maîtrise Notre-Dame,97.4,Douvres-la-Délivrande
880,Collège Jean Monnet,97.4,Feucherolles
881,Collège Jules Ferry,97.4,Beaune
882,Collège Henri Ulrich,97.4,Habsheim
883,Collège Oudinot,97.4,Chaumont
884,Collège Sainte Marie,97.4,Dinard
885,Collège Jean Monnet,97.4,Château-d'Olonne
886,Collège Victor Hugo,97.4,Lugny
887,Collège Joseph Collard,97.4,Saint-Héand
888,Collège Félix Arnaudin,97.4,Labouheyre
889,Collège Jean Monnet,97.4,Lacapelle-Marival
890,Collège Sainte Marie,97.4,Fougères
891,Collège Jean Renoir,97.4,Bondy
892,Collège privé Jeanne d'Arc,97.4,Mulhouse
893,Collège Sainte-Ide,97.4,Lens
894,Collège du Caraquet,97.4,Desvres
895,Collège Saint-Nicolas - Jean XXIII,97.4,Quintin
896,Collège Saint-Dominique,97.4,Chalon-sur-Saône
897,Collège privé Sainte-Céline,97.4,La Ferté-sous-Jouarre
898,Collège Saint-Joseph,97.4,Carpentras
899,Collège les Fougères,97.4,Louviers
900,Collège Bon Sauveur,97.4,Albi
901,Collège Notre-Dame de la Providence,97.4,Orchies
902,Collège Pilâtre de Rozier,97.3,Wimille
903,Collège Frédéric Ozanam,97.3,
904,Collège Saint-Michel,97.3,Carnac
905,Collège Jean Mermoz,97.3,Chauffailles
906,Collège Centre,97.3,Le Creusot
907,Collège Samuel Dumenieu,97.3,Montendre
908,Collège Notre-Dame,97.3,Tournon-sur-Rhône
909,Collège privé Bayard,97.3,Grenoble
910,Collège François Truffaut,97.3,Asnières-sur-Seine
911,Collège Saint-Pierre,97.3,Essarts en Bocage
912,Collège La Fayette,97.3,Brioude
913,Collège Auguste Blanqui,97.3,Puget-Théniers
914,Collège Saint-Privat,97.3,Mende
915,Collège Clos Chassaing,97.3,Périgueux
916,Collège Louis et Auguste Lumière,97.3,Besançon
917,Collège Externat Saint-Joseph de Cluny,97.3,Cayenne
918,Collège François Mitterrand,97.3,Simiane-Collongue
919,Collège République,97.3,Cholet
920,Collège Anne Frank,97.3,Lambersart
921,Collège Chaptal,97.3,Paris
922,Collège Pierre Termier - Site Montchat,97.3,Lyon
923,Collège René Cassin,97.3,Loos-en-Gohelle
924,Collège Molière,97.3,Beaumont
925,Collège du Cèdre,97.3,Le Vésinet
926,Collège professeur Albert Debeyre,97.2,Marquette-lez-Lille
927,Collège Romain Rolland,97.2,Pontivy
928,Collège le Massegu,97.2,Vif
929,Collège Condorcet,97.2,Paris
930,Collège les Pierres Dorées,97.2,Val d'Oingt
931,Collège Antoine de Saint-Exupéry,97.2,Ormesson-sur-Marne
932,Collège Pierre Mauger,97.2,Les Sables-d'Olonne
933,Collège Guy de Maupassant,97.2,Bacqueville-en-Caux
934,Collège Guynemer,97.2,Compiègne
935,Collège Sainte Jeanne d'Arc,97.2,Brignoles
936,Collège Viala Lacoste,97.2,Salon-de-Provence
937,Collège Théophile Briant,97.2,Tinténiac
938,Collège Georges Gironde,97.2,Segré-en-Anjou Bleu
939,Collège Jeanne d'Arc,97.2,Colombes
940,Collège Les Coutures,97.2,Parmain
941,Collège Henri Pourrat,97.2,Ceyrat
942,Collège Robert Beltz,97.2,Soultz-Haut-Rhin
943,Collège Fontanes,97.2,Niort
944,Collège Georges et Marie Bousquet,97.2,Eymet
945,Collège Ikastola Xalbador,97.2,Cambo-les-Bains
946,Collège Blaise de Vigenère,97.2,Saint-Pourçain-sur-Sioule
947,Collège de Champoulant,97.2,L'Isle-d'Abeau
948,Collège Sacré-Coeur,97.2,La Roche-sur-Yon
949,Collège Saint-Julien,97.2,Le Mans
950,Collège Saint-Sébastien,97.2,Landerneau
951,Collège Lucie Aubrac,97.1,Eyguières
952,Collège Saint-Joseph,97.1,Gap
953,Collège Sévigné,97.1,Granville
954,Collège Notre-Dame d'Espérance,97.1,Saint-Étienne
955,Collège Saint-Exupéry,97.1,Marolles-en-Hurepoix
956,Collège Juliette Adam,97.1,Gif-sur-Yvette
957,Collège Louis Bouilhet,97.1,Cany-Barville
958,Collège Saint-Joseph,97.1,Ancenis
959,Collège Jean Auriac,97.1,Arveyres
960,Collège La Croix de l'Orme,97.1,Montholon
961,Collège Saint-Michel Garicoïtz,97.1,Cambo-les-Bains
962,Collège la Hêtraie,97.1,La Feuillie
963,Collège du Vallon,97.1,Autun
964,Collège Marie Rivier,97.1,Sorgues
965,Collège Gabriel de la Gorce,97.1,Hucqueliers
966,Collège Saint-Nicolas,97.1,Toulouse
967,Collège Jean Rostand,97.1,Tartas
968,Collège Françoise Dolto,97.1,La Jarrie
